Packet Loss Budget;Latency Budget (μs);Jitter Budget (μs);Data R date Budget (Gbps);Required Mobility;Required Connectivity;Slice Available Transfer Rate (Gbps);Slice Latency (μs);Slice Packet Loss;Slice Jitter (μs);Slice Type;Slice Handover
0.0;1000.0;1.0;1000.0;no;yes;6710.761509161605;3326.275090147322;0.0002652516165725;3017.7859660074737;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;6959.388239647152;1068.9628411579188;0.0003768428613066;2110.8566059231953;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;3265.7007456838337;1218.203462191143;0.0007377648956456;2758.3248856755176;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;5550.260719059877;2542.382888709356;0.0006102689967677;1806.3751231090491;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4562.60833044857;2305.693126351158;0.0003661735718633;2208.043837472029;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;6983.505023406458;2145.5069883509163;0.0004680560447885;1772.7074253592295;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4862.387886450377;1833.152700463347;0.0003550517380047;3113.8588799563677;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4907.520994640648;2103.507149958497;0.0006210233141906;1891.3343087277556;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;8034.994552618729;322.96950219347656;0.0005419638829136;1942.5734123261348;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;2858.354834599302;1200.1958412030929;0.0006137277546523;923.1523855104709;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5413.876042905757;1925.313892039683;0.0004473983769763;1918.976047033921;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;5148.236610825887;593.1790879443719;0.0006668034916326;3161.103041890934;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;3994.577078383898;1906.4015000349536;0.0003013916802195;2902.8865114510527;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;8399.8622568098;1988.5588623898693;0.0004011727785158;1878.231161741376;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;5561.358391527623;1508.4868972320621;0.0004336587125035;1938.7752352791301;mURLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6120.0098621721045;1547.5945362878483;0.0006336774598692;1169.7125353176177;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6358.037538187173;1302.8687387232862;0.0004094421779283;2232.391598049047;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4465.7962566852;1677.1986638763592;0.0003389727541492;2216.9917428087374;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;7069.900121975677;2240.0356414311013;0.0005015487762965;2352.205250516581;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;6734.550653048376;2286.2160400822727;0.0009061798479467;940.1156323905236;feMBB;yes
1e-07;0.1;1.0;1000.0;no;no;4797.019699848104;2683.040309529483;0.0003372898057816;2773.2888752568465;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;6564.1216382955145;1895.318052970708;0.0007064629488546;1846.956399260973;mURLLC;yes
1e-07;0.1;1.0;1000.0;no;no;7066.853186740329;2304.7668270493077;0.0004987176386209;2819.252935867005;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6325.525933703457;1032.4746886802552;0.0005009482962112;2135.9155489590557;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;3608.606552159844;2138.639309007576;0.000399549046444;2952.847328646434;feMBB;yes
1e-07;0.1;1.0;1000.0;no;no;4846.590848812696;1851.5170938997144;0.0006042105827326;2432.7470988518344;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5792.704828016998;2332.9305058456034;0.0006730731714085;1441.2372839211123;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;5420.658816004283;1811.872257269751;0.0007508365877953;2546.9320157175293;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;3758.6695207922;1749.199179688148;0.0005476143493649;2678.2534687961465;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4522.9420400196295;1451.1739450345376;0.000384672832314;2140.1466039755446;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;5586.885722186372;2671.7051204197796;0.0007979021001704;1812.5876893704703;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;2485.3938932697915;1591.1941992999355;0.0004245149536886;2615.8809478934163;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;5032.713769313848;3242.9665905747142;0.0003713041024688;2768.976946185444;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;6161.458433602317;1125.7166735323055;0.0005482029787714;1125.4503158062203;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5472.016236095539;2780.8190080482022;0.0003393630282916;2089.91247204614;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3571.511730738548;549.0900938864064;0.0004167502104167;1868.8518476925315;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;3864.759855437235;1887.1567507519471;0.000604426397539;3263.922196329745;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;7478.577555238077;1608.0372627869733;0.000978791040976;1523.5216944193642;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;3437.911602122812;2292.980711150699;0.0005942427353992;2370.1646696202783;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6976.415454902377;2544.5146058436185;0.0006974758803086;2461.7835837311836;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;3965.078077242986;3289.4734341786957;0.0004154856271327;2041.2686910714517;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;6883.935147714382;1645.299184643546;0.0005445106384722;2920.855212722181;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5902.249768154814;1509.0566972886747;0.0001803484212807;1936.8880747334572;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;4420.486396520121;2588.1398787180083;0.0002779189182455;1184.6977236995417;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;2056.577364468716;1909.3829888084504;0.0005260784465154;2979.010292105471;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5664.713073699486;1576.5387174931568;0.0005589538960318;1702.2454179124834;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;5303.074967202711;1703.0271064085923;0.0006408034926369;2063.0667720575075;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5690.285646034492;1526.292709890733;0.0004683961385003;1895.965989104692;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;5899.412583371993;887.2231160852483;0.0007514871536417;1370.217777674795;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;2810.507251053185;3042.0121680699917;0.0005917234325617;1388.854436266667;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5655.887466218075;2325.586959510293;0.0001977998946489;972.8432585489811;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;6237.94403422154;926.2152936378644;0.0001981154496271;2345.9638347536415;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;6218.282689275141;2999.7921032162817;0.0005214281788124;2479.839600057996;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;2912.2811363665423;2118.0760172499668;0.0004604678658045;2165.6637036979973;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6924.138861947583;1858.8714273752607;0.0005369252101095;2406.394510322467;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;5714.927698440919;2353.123026270173;0.0004439859976451;1912.6241607556128;umMTC;no
1e-07;0.1;1.0;1000.0;no;no;5926.320696594999;1709.7432703513791;0.0003999373983758;2134.530032329364;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;3507.8158498182656;1122.9526590788216;0.0003775552884449;1981.2768611181652;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6262.194125236767;1640.6620992547596;0.000490478334854;1952.0748450116812;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;2127.5972392912395;1951.223366095044;0.0006399465168164;1277.6010903632;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;3586.979913804352;1400.1107764833466;0.0003206319017191;2877.9144475272096;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;7111.262706840764;2339.091436130763;0.0004768886538324;1807.0779037643847;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6181.372630888698;2853.0164126368622;0.000737445990964;1691.150513826645;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5486.298229478743;1756.464846947803;0.0002097966586759;1625.2478891790395;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;6573.199176397003;474.13929243429635;0.0006070871440542;1743.319887199303;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;6688.9855911329205;1889.2342647915245;0.0004652593063895;1750.1905390980478;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;6263.565644382948;1433.222821048772;0.0003699625774037;2130.7561853337643;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4638.15632836396;1857.1696173349478;0.0004076123688187;877.7557002910103;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3537.235440313926;1848.4320222262636;0.0006721446289783;1426.395524606497;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;3894.922361718647;1425.813251008613;0.0004782944016413;2991.5086159109205;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;7351.244437093417;1088.5304993236045;0.000320707240208;2945.5128007121725;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;2874.881554669585;2008.272391935386;0.0003555786832088;1826.1223805449963;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;5818.457203009233;1488.0654259261319;0.0004168275004375;3663.455701200397;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;5821.016481772489;3162.51199353313;0.0006446411429028;2467.2631394008895;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;7447.017212416067;2164.238529691304;0.0004162370333607;2981.315669344592;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;5816.350308788336;1510.9118253571567;0.0004958708326484;2060.878331519487;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;4295.197649344088;1683.964180319723;0.0003847657485445;1833.0627343197868;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4321.441933634728;1899.01144045004;0.0004335842743595;2635.061879065993;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;4990.866600988011;2065.308516795817;0.0004730190542127;2745.1346143387723;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;6888.093310674517;2410.928013175866;0.0003449366956166;1818.713882990364;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;6344.565344605708;2763.292886840367;0.0003698086111032;2293.727710337756;mURLLC;yes
1e-07;0.1;1.0;1000.0;no;no;3191.1621170663816;1952.6485033986753;0.000413089119518;41.34205808323692;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;5464.891598370538;2303.482786033341;0.0007502755105557;1566.6123967208991;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;6375.801512720488;2284.292463230931;0.0005101198478171;2951.7272340027066;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;4605.247219915651;2065.8462514243574;0.0003507578243553;1643.4181531175184;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;1400.9026177684814;1861.5645599769996;0.0006406327351078;1964.5787810167844;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4673.077550612999;2094.333901211494;0.0006495021840162;1917.7481131150337;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;2525.4980245115844;1564.5371804184372;0.0003472979276658;1270.1655414121644;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;2261.6823358296137;1243.7689502708447;0.0007708369326322;1940.9463305054865;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;6775.598970733403;2962.697412338466;0.0005638708533173;1860.973352258453;mURLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;9201.797538276718;2143.749744543257;0.0005699665509289;1389.3765857158435;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;7274.081708669588;2182.149526833025;0.0005601728089201;1903.81087743586;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;649.9467607960014;1855.66510691335;0.0005562756802717;1215.470019239772;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;4712.174351200914;2332.132235096687;0.0004807771320455;1967.395776499088;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4017.784269919012;1880.0839381996384;0.0006082709677605;1950.7715720496403;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;2549.20793641649;988.563280392696;0.0004449521082352;3315.166144306974;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;5775.187095358126;1643.6026987597534;0.0007622393621038;1466.5705300164548;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;4692.541223969864;2398.4033997025804;0.0001678303629626;2540.9894028690146;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;3060.5446989672514;1604.2731720191202;0.000348338710634;1036.3608884345656;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;1573.6006512247477;778.1878600373622;0.0005592241682679;3641.8204681373772;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;3985.741270179995;1804.4191359690103;0.0004867492243693;2264.254983412832;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;5013.677090115785;846.2143344468518;0.0004162068710367;2159.5569286136406;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;4803.158424535366;1794.4049506426654;0.0005291642443468;2408.2692362304606;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6771.626761624486;2790.25753189098;0.0002975746415351;2043.0680277178744;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;5563.750391216499;1152.180587350388;0.0003272882699997;1724.158261558299;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;4426.176255596967;2431.9852254943157;0.0004788131020792;1375.2620639819934;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3638.590222827882;3143.220326812149;0.0005639830109306;2135.078172311038;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;2049.2508911950595;2848.6756204316375;0.0003805724575936;2835.6889478151425;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;3181.888779043577;1848.2526814420291;0.0002002741326385;755.3761552940884;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;7264.141631675331;1389.858530261932;0.0005382863460504;3475.782032715194;mURLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;6441.47750604646;2116.5907163504726;0.0005809387988509;1425.434853072707;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5481.732261535695;2125.817192009333;0.0003181064407647;2206.084746942172;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;4177.133526469155;2614.4224889420775;0.0004345709168489;1517.5278243974913;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;7068.659477673175;2034.1121975688104;0.0006516484560305;1961.3833381917125;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;3315.474553340353;2268.462551343408;0.000306861318793;2218.185749837867;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;3334.533991256586;1394.031593571709;0.00049458278375;1881.4378405888733;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;4844.719765707704;2493.1129033406887;0.0003891825642688;2118.9429530730404;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;1362.2988939819866;1149.303689126292;0.0008640819670203;2073.360868811085;MBRLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;3268.2119767567992;1581.6552073105663;0.0002954837687768;2375.5291370677382;MBRLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4606.824882111765;2400.569948095005;0.0001959602085239;2330.274626922466;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;yes;4231.853546864373;2860.631907468979;0.000601041587661;554.7660435996894;mURLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;3353.5730405389118;2455.9006115265965;0.0004457231777409;1777.218482143297;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;8392.488989183152;1978.405657401619;0.0003282438726235;2892.422729349148;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;7272.373190382261;1984.57158591342;0.0004180553751555;2563.155046671686;umMTC;no
1e-09;1000.0;1.0;1000.0;yes;no;7857.883538959732;1394.7668083765614;0.0007526520484376;1256.43602878561;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4835.442685504917;1753.7164958651101;0.0005005001069633;1752.161815701751;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;4186.271450429563;722.7958215801436;0.0007441202213124;1847.8484727536145;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;7669.672152205697;3105.9792464740926;0.0002934253442085;1836.992098898695;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;5142.496402199069;3477.473884312442;0.0006811878105988;1892.4276346002416;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;3233.1939328349563;704.794329210324;0.0003385884736408;1659.8562901175937;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;3348.9470815978475;1043.8830931152586;0.0007044736568615;1354.3569042180427;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;4459.84122369667;2908.2547144021482;0.0006908640166674;3417.9417419573147;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;4963.802822793714;1476.850903462045;0.0003341934861944;2121.520876018459;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;5136.254803499266;2923.4082702035203;0.0005703907643259;1856.0443222256188;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;4694.55611916476;2502.6014320731697;0.000534482939321;2501.211272608892;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;8899.450320401922;1786.0762617381024;0.0006560191624529;960.5592452106877;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;2745.5238568261284;2629.801266030328;0.0003112312939282;2364.5945404200556;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;6121.573315471005;1975.5839013988448;0.0004322428006879;1023.8793464052957;feMBB;yes
1e-06;1.0;1000.0;1000.0;no;no;4204.825030072177;1963.9726308201634;0.0005080017672228;2241.5574547767437;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4935.863982623577;2352.413893375589;0.0007507820916147;1424.701576086082;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;6567.835631167008;2528.063921559183;0.0005099503460116;2467.1720186722932;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;2029.549151602432;2668.226282091525;0.0003381741263166;3771.6414679787467;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3424.207239298354;3570.045525713314;0.0005535058676214;2102.677697205893;umMTC;no
1e-05;1000.0;1.0;1000.0;no;yes;4777.756634259536;2243.0877418707064;0.0003308111736136;1003.7766013487568;mURLLC;yes
1e-07;0.1;1.0;1000.0;no;no;7460.673582786689;2861.9156858084716;0.0002189482239535;1566.1589472289093;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;7451.887685239468;2843.375344265391;0.0004730569770992;2228.8065825640238;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;7129.122846424409;2456.68815649671;0.0005462946815208;2845.417304934516;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;1345.219217280066;1648.3215211004335;0.0005321311381309;1255.690186306675;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;3251.0596793995446;2731.2795593977908;0.000508912633175;3248.7558737099207;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;3319.609555267745;2297.22777871813;0.0007976106231603;2421.925409654127;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;4908.450463838077;1140.8627912604416;0.0007585524125498;1992.8243220085137;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;1912.431283629547;2675.787701941704;0.0003626217911489;2575.869030153672;MBRLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6830.144578466087;915.8691904529834;0.0006572182212379;1155.5637875127682;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;1676.8531063605324;2431.722586557453;0.0008769873366441;1390.9915935602414;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;6721.204484099395;1631.928898092288;0.0007930422726245;1083.571824818663;ERLLC;yes
1e-07;0.1;1.0;1000.0;no;no;6451.752862403139;2108.8427965346996;0.0006679942975705;3494.235844585809;ERLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3176.707395213184;1070.5854625214026;0.0004776697647759;2008.784547368315;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;7103.547304926418;1517.3854702086069;0.0002825739254978;2122.105931528179;ERLLC;yes
1e-09;1000.0;1.0;1000.0;yes;no;4445.204444084232;1651.016910050056;0.0003397687087883;2754.993442378164;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;4012.76713154801;1898.4757150259327;0.0005880537699934;1050.3275879737907;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4298.157724977685;1603.5096538194184;0.0005490717790049;1457.5119177584922;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;4441.085060433409;2231.8952613385413;0.0005114430322259;2235.718268060068;MBRLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;4594.417337175166;2317.981156829158;0.0006516797793276;3124.414796585259;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;4632.247958932745;1702.314152582387;0.0006949868465695;2591.4929780915386;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3516.7885315640933;2026.0333889228893;0.0006947509505681;2237.484085562346;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;3903.616269806855;2354.3699736481344;0.0006227237045324;2172.153175608125;umMTC;no
1e-05;1000.0;1.0;1000.0;no;no;4047.924472674415;503.64231756771045;0.0005862207085256;2750.638989609552;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;7788.105072102882;2294.7758083900826;0.0004122394785025;1356.909381164226;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;4048.6743355716094;1572.188489080743;0.0005142315419859;2199.451945458504;feMBB;yes
1e-06;1000.0;1.0;1000.0;yes;no;3941.6650897596287;224.15026553195602;0.0005599303616326;2313.0080222128463;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;7527.4619541250995;1738.7857970498303;0.0004911041530016;1824.1120816672255;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;yes;4463.872240053172;1328.1399652400166;0.000234900620612;1912.119658423754;mURLLC;yes
0.0;1000.0;1.0;1000.0;no;yes;3516.928826689421;1687.1591481607188;0.0005534319519503;926.4256470866092;umMTC;no
1e-06;1000.0;1.0;1000.0;yes;no;3155.7557169095107;2311.370799141276;0.0004903838077808;1633.0638400388432;MBRLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;2633.802634771237;2566.993992845947;0.0004769812350138;423.58905254169724;feMBB;yes
1e-09;1000.0;1.0;1000.0;yes;no;5902.384759923331;2859.742027957756;0.0005956106967756;2448.413503454068;MBRLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;1993.5494399802424;2900.4726772737113;0.0005921796924446;2082.7297875002505;ERLLC;yes
1e-06;1.0;1000.0;1000.0;no;no;7244.171787634545;1308.977838379595;0.0006989537716184;1910.556585987809;ERLLC;yes
1e-05;1000.0;1.0;1000.0;no;no;4848.296323451291;2806.658878520317;0.0005985504558366;2172.488239646045;feMBB;yes
1e-05;1000.0;1.0;1000.0;no;no;4272.115541098056;1184.45105781034;0.0004360062757043;2200.867546607261;feMBB;yes
0.0;1000.0;1.0;1000.0;no;yes;4619.945494781526;2705.352932424752;0.0007205667130429;1770.352361394033;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;5772.183915467722;2380.703627717345;0.0007506372324634;1069.8049118959816;umMTC;no
0.0;1000.0;1.0;1000.0;no;yes;4217.513250254602;2113.782670427598;0.0004964995875473;2332.029761295014;umMTC;no
1e-06;1.0;1000.0;1000.0;no;no;4680.912442132432;1409.153213790356;0.0007081928437866;1339.710273559712;ERLLC;yes
1e-06;1000.0;1.0;1000.0;yes;no;6755.45750935126;2798.3655691244026;0.0005272343619072;2233.5241088663847;MBRLLC;yes
