Packet Loss Budget,Latency Budget (μs),Jitter Budget (μs),Data Rate Budget (Gbps),Required Mobility,Required Connectivity,Slice Available Transfer Rate (Gbps),Slice Latency (μs),Slice Packet Loss,Slice Jitter (μs),Slice Type,Slice Handover,Latency_Gap,Packet_Loss_Gap,Jitter_Gap,SLA_Respected
1e-06,1.0,1000.0,1000.0,0,0,6170.643034898265,1989.2687369964249,0.000446535693953,2734.3748672329048,0,1,-1988.2687369964249,-0.000445535693953,-1734.3748672329048,0
1e-05,1000.0,1.0,1000.0,0,0,2522.857731563865,2294.008699416403,0.0005914854649517,2887.589222583761,2,1,-1294.008699416403,-0.0005814854649516,-2886.589222583761,0
1e-05,1000.0,1.0,1000.0,0,0,3846.6241698526496,1732.8523366474255,0.0003513542729929,3156.4566173977546,2,1,-732.8523366474255,-0.0003413542729928,-3155.4566173977546,0
1e-07,0.1,1.0,1000.0,0,0,1023.4302483329316,0.0586297120324989,4.89786829300542e-08,0.8125127930740826,0,1,0.041370287967501,5.10213170699458e-08,0.1874872069259173,1
1e-05,1000.0,1.0,1000.0,0,0,4648.773450837433,2878.182418019629,0.0008788039745533,1738.7773399783257,2,1,-1878.182418019629,-0.0008688039745533,-1737.7773399783257,0
1e-07,0.1,1.0,1000.0,0,0,4211.169802790694,884.0924294497349,0.0005704519725798,2183.363432753397,0,1,-883.9924294497349,-0.0005703519725798,-2182.363432753397,0
1e-05,1000.0,1.0,1000.0,0,0,4338.97315231173,2678.006762086028,0.0004590598022449,2221.6913484676647,2,1,-1678.0067620860282,-0.0004490598022449,-2220.6913484676647,0
0.0,1000.0,1.0,1000.0,0,1,6359.490678502192,1912.248397257212,0.0003842279502989,2007.4905197626367,4,0,-912.248397257212,-0.0003842279502989,-2006.4905197626367,0
1e-06,1.0,1000.0,1000.0,0,0,5151.4556132863945,1693.1524287224534,0.0003468509493721,2490.7560109176425,0,1,-1692.1524287224534,-0.000345850949372,-1490.7560109176425,0
1e-06,1000.0,1.0,1000.0,1,0,6334.23844044312,1798.1519034827418,0.0004919738971843,2377.8395056338,1,1,-798.1519034827418,-0.0004909738971843,-2376.8395056338,0
0.0,1000.0,1.0,1000.0,0,1,1356.474314875027,721.7860526178981,0.0,0.2684329947115419,4,0,278.2139473821019,0.0,0.7315670052884581,1
1e-09,1000.0,1.0,1000.0,1,0,1455.3713475157606,935.5845974194594,6.107490849562961e-10,0.2450001862000076,1,1,64.41540258054056,3.8925091504370405e-10,0.7549998137999924,1
1e-05,1000.0,1.0,1000.0,0,0,4767.516438025271,2116.976380101232,0.0002834640043033,1457.9215421117287,2,1,-1116.9763801012318,-0.0002734640043032,-1456.9215421117287,0
1e-06,1000.0,1.0,1000.0,1,0,5891.653079759219,1672.1779440791977,0.0002902565643234,2244.7524117189305,1,1,-672.1779440791977,-0.0002892565643233,-2243.7524117189305,0
1e-06,1000.0,1.0,1000.0,1,0,4742.5941093365045,2460.560018812553,0.0005433372190227,2006.478231802961,1,1,-1460.5600188125532,-0.0005423372190227,-2005.478231802961,0
0.0,1000.0,1.0,1000.0,0,1,6690.663325480316,1935.9911258846607,0.0005644159757644,769.718353395608,4,0,-935.9911258846608,-0.0005644159757644,-768.718353395608,0
1e-05,1000.0,1.0,1000.0,0,0,6366.513571133788,2351.389255545588,0.0006506111978523,1580.618438510251,2,1,-1351.3892555455882,-0.0006406111978523,-1579.618438510251,0
1e-05,1000.0,1.0,1000.0,0,0,3899.7118484703874,2180.9897650286025,0.000776938042617,1057.460038254167,2,1,-1180.9897650286025,-0.000766938042617,-1056.460038254167,0
1e-05,1000.0,1.0,1000.0,0,0,4144.967986333092,1292.055389087829,0.0004551099914477,2557.138507236648,2,1,-292.0553890878291,-0.0004451099914477,-2556.138507236648,0
1e-09,1000.0,1.0,1000.0,1,0,7310.346254419693,2381.161328576183,0.0006118153159841,1161.8868914623167,1,1,-1381.1613285761832,-0.0006118143159841,-1160.8868914623167,0
1e-05,1000.0,1.0,1000.0,0,0,4085.3080070638416,903.8625886780432,0.0003265635162915,1083.186364787249,2,1,96.13741132195683,-0.0003165635162914,-1082.186364787249,0
1e-05,1000.0,1.0,1000.0,0,0,4814.193056727045,1933.22077208416,6.907164744633822e-05,1863.264673145253,2,1,-933.22077208416,-5.907164744633822e-05,-1862.264673145253,0
1e-07,0.1,1.0,1000.0,0,0,6125.455674903027,1326.8118925731185,0.0003367980230817,1768.454061594619,0,1,-1326.7118925731186,-0.0003366980230817,-1767.454061594619,0
1e-06,1.0,1000.0,1000.0,0,0,4724.568226790934,684.8955227678194,0.0004201408957121,1734.810271112186,0,1,-683.8955227678194,-0.000419140895712,-734.810271112186,0
1e-06,1.0,1000.0,1000.0,0,0,1194.1806935180418,0.5827092449845175,7.219796704957478e-07,677.7032177317442,0,1,0.4172907550154825,2.7802032950425213e-07,322.2967822682558,1
1e-09,1000.0,1.0,1000.0,1,0,6722.1711583488,2555.4507570917644,0.0002228308549488,2597.120930887281,1,1,-1555.4507570917644,-0.0002228298549488,-2596.120930887281,0
1e-07,0.1,1.0,1000.0,0,0,3527.031692077001,1979.084842772384,0.0006235116321303,1883.885948264372,0,1,-1978.984842772384,-0.0006234116321303,-1882.885948264372,0
1e-06,1000.0,1.0,1000.0,1,0,4024.753231902367,2856.368679005763,0.0004014117166092,2648.322467369356,1,1,-1856.3686790057632,-0.0004004117166091,-2647.322467369356,0
1e-07,0.1,1.0,1000.0,0,0,5979.671308430193,2000.356607406188,0.000582943880782,1343.7513416663016,0,1,-2000.256607406188,-0.000582843880782,-1342.7513416663016,0
1e-05,1000.0,1.0,1000.0,0,0,4913.802161344332,2118.224870299949,0.0005070509808847,1573.811671012386,2,1,-1118.224870299949,-0.0004970509808846,-1572.811671012386,0
1e-05,1000.0,1.0,1000.0,0,0,1226.4925672163645,595.118971877566,3.468304751369059e-06,0.6697441081288689,2,1,404.881028122434,6.5316952486309415e-06,0.3302558918711311,1
1e-05,1000.0,1.0,1000.0,0,1,3382.523693572278,2388.110710929392,0.0006707447730187,1983.085684984589,3,1,-1388.110710929392,-0.0006607447730186,-1982.085684984589,0
1e-09,1000.0,1.0,1000.0,1,0,5390.619812735647,2358.260785225621,0.0005747896370326,1548.9681062334016,1,1,-1358.260785225621,-0.0005747886370326,-1547.9681062334016,0
1e-06,1000.0,1.0,1000.0,1,0,1325.5801795776706,779.1777268082517,5.971760127771411e-07,0.3867026002585433,1,1,220.8222731917483,4.028239872228589e-07,0.6132973997414567,1
0.0,1000.0,1.0,1000.0,0,1,1302.4792874683417,868.7280429670907,0.0,0.3725586416871355,4,0,131.2719570329093,0.0,0.6274413583128645,1
1e-05,1000.0,1.0,1000.0,0,1,8271.567785681063,1004.2375043721864,0.0004292477334592,3125.986330277834,3,1,-4.237504372186436,-0.0004192477334592,-3124.986330277834,0
1e-05,1000.0,1.0,1000.0,0,1,3848.180139101171,2671.69164093249,0.0001778560306568,1798.857768363138,3,1,-1671.69164093249,-0.0001678560306568,-1797.857768363138,0
1e-07,0.1,1.0,1000.0,0,0,3927.883639387715,1222.706304638503,0.000518684289128,1483.699389866342,0,1,-1222.6063046385032,-0.000518584289128,-1482.699389866342,0
0.0,1000.0,1.0,1000.0,0,1,1157.58271350603,728.0504854955378,0.0,0.1443934636764965,4,0,271.9495145044622,0.0,0.8556065363235035,1
1e-05,1000.0,1.0,1000.0,0,1,1316.7835533376992,683.4007841149227,8.052497252803042e-06,0.5330796061392669,3,1,316.59921588507734,1.9475027471969583e-06,0.4669203938607331,1
1e-05,1000.0,1.0,1000.0,0,0,4995.375134536251,1801.1220925075258,0.0005488591205185,1801.786957517895,2,1,-801.1220925075258,-0.0005388591205185,-1800.786957517895,0
1e-05,1000.0,1.0,1000.0,0,0,1145.3144874823795,772.6712111608693,6.6560817836305815e-06,0.2132767064351225,2,1,227.32878883913065,3.3439182163694197e-06,0.7867232935648775,1
1e-05,1000.0,1.0,1000.0,0,0,6319.897811232388,1686.0848628306874,0.0004998024976906,1823.8026794274408,2,1,-686.0848628306874,-0.0004898024976906,-1822.8026794274408,0
1e-06,1.0,1000.0,1000.0,0,0,6602.8740775020215,1357.2157433361126,0.0001265912834235,2324.373030663534,0,1,-1356.2157433361126,-0.0001255912834235,-1324.373030663534,0
1e-05,1000.0,1.0,1000.0,0,0,1281.0404433347474,866.1771049614599,3.5708734332211324e-06,0.5281576730579641,2,1,133.82289503854008,6.429126566778868e-06,0.4718423269420359,1
0.0,1000.0,1.0,1000.0,0,1,5005.290139014784,988.6003682524018,0.0004894117298642,1206.3287738863892,4,0,11.399631747598164,-0.0004894117298642,-1205.3287738863892,0
1e-05,1000.0,1.0,1000.0,0,1,1047.1207832492437,616.5754383259384,8.102267108015315e-06,0.4338009274186934,3,1,383.4245616740616,1.8977328919846856e-06,0.5661990725813065,1
1e-06,1.0,1000.0,1000.0,0,0,3679.2523559682168,2048.1381807239804,0.0008051230315806,2685.349580139834,0,1,-2047.1381807239804,-0.0008041230315806,-1685.349580139834,0
1e-05,1000.0,1.0,1000.0,0,0,1492.130454912567,903.5638367337592,8.163003857491478e-06,0.6092841502496509,2,1,96.43616326624078,1.8369961425085231e-06,0.3907158497503491,1
1e-07,0.1,1.0,1000.0,0,0,5028.440570450594,2339.776394108923,0.0006094118915745,1961.3133697381704,0,1,-2339.676394108923,-0.0006093118915745,-1960.3133697381704,0
1e-05,1000.0,1.0,1000.0,0,0,4875.370495880344,2097.152671852018,0.0001283039832182,2081.038861838714,2,1,-1097.152671852018,-0.0001183039832182,-2080.038861838714,0
1e-06,1.0,1000.0,1000.0,0,0,1444.0069208733655,0.8340683732758866,7.134294036712478e-07,271.2306197424689,0,1,0.1659316267241134,2.865705963287521e-07,728.7693802575311,1
1e-09,1000.0,1.0,1000.0,1,0,3965.154898947414,2400.050646789184,0.0004953170006341,2882.084830778388,1,1,-1400.0506467891842,-0.0004953160006341,-2881.084830778388,0
1e-05,1000.0,1.0,1000.0,0,1,3291.333251691456,2956.761751197168,0.0007808811880358,2227.812456113033,3,1,-1956.761751197168,-0.0007708811880358,-2226.812456113033,0
1e-05,1000.0,1.0,1000.0,0,1,1149.1073695097618,828.5723950172307,7.264888908914947e-06,0.6233238952656917,3,1,171.42760498276925,2.735111091085052e-06,0.3766761047343083,1
0.0,1000.0,1.0,1000.0,0,1,5990.983710636406,2930.906896860901,0.0004419849119363,3543.042864392823,4,0,-1930.9068968609008,-0.0004419849119363,-3542.042864392823,0
0.0,1000.0,1.0,1000.0,0,1,2105.114634094279,2765.016123812971,0.0006653926403636,2467.18927561271,4,0,-1765.0161238129708,-0.0006653926403636,-2466.18927561271,0
1e-09,1000.0,1.0,1000.0,1,0,4171.780124524815,2556.224495677194,0.0003777583860894,2911.364604713003,1,1,-1556.2244956771942,-0.0003777573860894,-2910.364604713003,0
1e-05,1000.0,1.0,1000.0,0,1,8448.648573816132,2406.49755300688,0.0004117990593702,1841.077274296124,3,1,-1406.49755300688,-0.0004017990593702,-1840.077274296124,0
1e-06,1000.0,1.0,1000.0,1,0,4678.9042165560895,2990.495649370664,0.0002597573300022,1229.1694684805875,1,1,-1990.495649370664,-0.0002587573300021,-1228.1694684805875,0
1e-09,1000.0,1.0,1000.0,1,0,1266.957845544326,882.1065916102406,2.971471742689984e-10,0.65345775956619,1,1,117.89340838975944,7.028528257310015e-10,0.34654224043381,1
1e-05,1000.0,1.0,1000.0,0,1,8064.741567982443,1510.6448679121152,0.000261169102615,2011.166178010216,3,1,-510.6448679121152,-0.000251169102615,-2010.166178010216,0
1e-09,1000.0,1.0,1000.0,1,0,5532.838882324179,935.7438739069854,0.0006753937436364,3101.258854279722,1,1,64.25612609301459,-0.0006753927436364,-3100.258854279722,0
1e-05,1000.0,1.0,1000.0,0,0,1255.7462073424124,881.9141261949795,8.3433266459235e-06,0.1294318942844285,2,1,118.08587380502048,1.656673354076501e-06,0.8705681057155715,1
1e-09,1000.0,1.0,1000.0,1,0,3483.7405676850403,2774.6042492044166,0.0003737777088745,1702.6674823468477,1,1,-1774.6042492044166,-0.0003737767088745,-1701.6674823468477,0
0.0,1000.0,1.0,1000.0,0,1,5521.820173174274,1306.992444651593,0.0003045981396039,2855.6074913278576,4,0,-306.9924446515929,-0.0003045981396039,-2854.6074913278576,0
1e-07,0.1,1.0,1000.0,0,0,4975.840658367132,1517.0364966986328,0.0004528473662333,1721.0572697367447,0,1,-1516.936496698633,-0.0004527473662333,-1720.0572697367447,0
1e-07,0.1,1.0,1000.0,0,0,6541.868338292898,2960.6622012297858,0.0006794338506388,1816.296107441548,0,1,-2960.562201229786,-0.0006793338506388,-1815.296107441548,0
1e-07,0.1,1.0,1000.0,0,0,7129.158387336634,2462.815043818338,0.000383580273294,970.3639031575116,0,1,-2462.715043818338,-0.000383480273294,-969.3639031575116,0
1e-05,1000.0,1.0,1000.0,0,0,5051.014798094166,2433.815134277961,0.0003365799462584,2751.72935296394,2,1,-1433.815134277961,-0.0003265799462584,-2750.72935296394,0
1e-06,1.0,1000.0,1000.0,0,0,5637.262904314654,2276.6243709600085,0.0004970572827104,1881.578428728738,0,1,-2275.6243709600085,-0.0004960572827104,-881.5784287287379,0
1e-07,0.1,1.0,1000.0,0,0,1851.024393651744,1858.671402989584,0.0004889452126795,1214.8894795930737,0,1,-1858.571402989584,-0.0004888452126795,-1213.8894795930737,0
1e-05,1000.0,1.0,1000.0,0,0,1274.7862257416025,963.5387037581507,0.0006130598188889,2772.429208527616,2,1,36.46129624184925,-0.0006030598188889,-2771.429208527616,0
1e-05,1000.0,1.0,1000.0,0,0,6822.304784284419,2394.7478250176064,0.0002808131133595,1822.4993141471489,2,1,-1394.7478250176064,-0.0002708131133594,-1821.4993141471489,0
1e-06,1.0,1000.0,1000.0,0,0,1372.7949056209295,0.5257815173272047,6.715526889936828e-07,583.0783290919732,0,1,0.4742184826727953,3.284473110063172e-07,416.9216709080269,1
1e-05,1000.0,1.0,1000.0,0,0,1126.140160124761,733.926220860452,5.222857996008026e-06,0.1416206565384973,2,1,266.07377913954804,4.777142003991975e-06,0.8583793434615027,1
1e-05,1000.0,1.0,1000.0,0,0,1150.250717636255,564.7183690495523,3.669108730854268e-06,0.3214314690263696,2,1,435.2816309504477,6.330891269145733e-06,0.6785685309736305,1
1e-05,1000.0,1.0,1000.0,0,0,7052.549207253677,1866.4867851850613,0.0005317620933804,2481.7403859567494,2,1,-866.4867851850613,-0.0005217620933803,-2480.7403859567494,0
1e-06,1000.0,1.0,1000.0,1,0,4941.880422034251,2633.3475450599626,0.000330489437664,2700.689664204095,1,1,-1633.3475450599626,-0.0003294894376639,-2699.689664204095,0
0.0,1000.0,1.0,1000.0,0,1,8003.955729085551,2712.6104880896587,0.0006825431402076,882.3861658981964,4,0,-1712.6104880896587,-0.0006825431402076,-881.3861658981964,0
0.0,1000.0,1.0,1000.0,0,1,1254.8097183676794,513.4746050735193,0.0,0.879370102198904,4,0,486.5253949264807,0.0,0.120629897801096,1
1e-05,1000.0,1.0,1000.0,0,0,1081.0474065334229,724.7300684832912,7.655622830117913e-06,0.1241578901244986,2,1,275.2699315167088,2.344377169882088e-06,0.8758421098755014,1
1e-05,1000.0,1.0,1000.0,0,0,1294.5993703079216,586.0769916189687,1.926926863941584e-06,0.2323305984942782,2,1,413.9230083810313,8.073073136058416e-06,0.7676694015057217,1
1e-09,1000.0,1.0,1000.0,1,0,1164.1542511301682,2152.949163784733,0.0005595253817881,1398.7063650538416,1,1,-1152.9491637847332,-0.0005595243817881,-1397.7063650538416,0
1e-06,1.0,1000.0,1000.0,0,0,1428.8753246834594,0.6916885488031645,1.0086491554628329e-07,549.9446976686252,0,1,0.3083114511968354,8.991350844537167e-07,450.0553023313748,1
0.0,1000.0,1.0,1000.0,0,1,2666.4061489680507,2422.9887648861745,0.0004622730940892,3289.873921134917,4,0,-1422.9887648861743,-0.0004622730940892,-3288.873921134917,0
1e-07,0.1,1.0,1000.0,0,0,4900.632491742893,2488.135270103209,0.0004047829798322,647.3370079411869,0,1,-2488.0352701032093,-0.0004046829798322,-646.3370079411869,0
1e-05,1000.0,1.0,1000.0,0,0,4311.909558910986,1452.9479835198374,0.0002390654358967,2063.677299482622,2,1,-452.9479835198374,-0.0002290654358967,-2062.677299482622,0
1e-06,1.0,1000.0,1000.0,0,0,1461.7431154358442,0.8974459266836834,5.137844164522611e-07,295.93712587635724,0,1,0.1025540733163166,4.862155835477388e-07,704.0628741236428,1
1e-05,1000.0,1.0,1000.0,0,0,3226.7207828671744,1571.359697108505,0.0006440248679511,349.3745427227691,2,1,-571.3596971085051,-0.0006340248679511,-348.3745427227691,0
1e-06,1000.0,1.0,1000.0,1,0,5708.185838420762,2547.1877815926355,0.0006839349283015,883.3690914625172,1,1,-1547.1877815926357,-0.0006829349283015,-882.3690914625172,0
1e-06,1000.0,1.0,1000.0,1,0,6440.271570114566,1947.4941499005845,0.0005299408642513,2578.0341090938423,1,1,-947.4941499005844,-0.0005289408642513,-2577.0341090938423,0
1e-05,1000.0,1.0,1000.0,0,0,4657.692616299803,1571.8065940643726,0.0003352478151968,1962.365393155104,2,1,-571.8065940643726,-0.0003252478151967,-1961.365393155104,0
1e-06,1000.0,1.0,1000.0,1,0,5797.472088339781,2523.560837388372,0.0002865820512674,2130.421592215112,1,1,-1523.560837388372,-0.0002855820512674,-2129.421592215112,0
1e-05,1000.0,1.0,1000.0,0,0,1037.538251733661,546.5127206503827,8.29850703044323e-06,0.2197708472885909,2,1,453.4872793496173,1.7014929695567716e-06,0.780229152711409,1
1e-07,0.1,1.0,1000.0,0,0,1006.4616678628366,0.0865309083242735,1.726161757939482e-08,0.5496011839800329,0,1,0.0134690916757264,8.273838242060517e-08,0.4503988160199671,1
1e-05,1000.0,1.0,1000.0,0,0,1225.5528256578607,843.236455299373,1.4339367896513312e-06,0.8734972135706375,2,1,156.763544700627,8.56606321034867e-06,0.1265027864293625,1
1e-05,1000.0,1.0,1000.0,0,1,8898.064422991207,1612.9392598465397,0.0002758150211354,2743.0018152928023,3,1,-612.9392598465397,-0.0002658150211354,-2742.0018152928023,0
1e-06,1.0,1000.0,1000.0,0,0,7048.284999204374,2453.1699543429186,0.0005519844129552,435.0565625387165,0,1,-2452.1699543429186,-0.0005509844129552,564.9434374612836,0
1e-05,1000.0,1.0,1000.0,0,0,7767.088776054363,891.8428822732908,0.0002269195201742,1975.877201713336,2,1,108.1571177267092,-0.0002169195201742,-1974.877201713336,0
1e-05,1000.0,1.0,1000.0,0,0,1294.5625752683611,816.1564013676499,6.361312017124995e-06,0.6142180835763763,2,1,183.8435986323501,3.6386879828750056e-06,0.3857819164236237,1
1e-06,1.0,1000.0,1000.0,0,0,3895.345125486134,1510.6628867557226,0.0003621779219519,1713.9887705179915,0,1,-1509.6628867557226,-0.0003611779219519,-713.9887705179915,0
1e-07,0.1,1.0,1000.0,0,0,2443.2202011788204,2515.5343195974137,0.0007004643992847,2947.0103535000344,0,1,-2515.434319597414,-0.0007003643992847,-2946.0103535000344,0
0.0,1000.0,1.0,1000.0,0,1,4293.782163827867,2007.544112424519,0.0003998619708513,1775.336566023199,4,0,-1007.544112424519,-0.0003998619708513,-1774.336566023199,0
1e-05,1000.0,1.0,1000.0,0,0,5792.598905570554,2337.939736920156,0.0004230172603753,1165.1740808747245,2,1,-1337.939736920156,-0.0004130172603753,-1164.1740808747245,0
0.0,1000.0,1.0,1000.0,0,1,4516.793782392709,1344.1325972987156,0.0003749474095412,2480.619971620436,4,0,-344.1325972987156,-0.0003749474095412,-2479.619971620436,0
0.0,1000.0,1.0,1000.0,0,1,1276.2164560172132,1337.3912991305808,0.0003784282729815,2305.168794216997,4,0,-337.3912991305808,-0.0003784282729815,-2304.168794216997,0
1e-06,1.0,1000.0,1000.0,0,0,1329.9294302246324,0.7511698136755418,6.847376705095857e-07,631.6647685532322,0,1,0.2488301863244582,3.152623294904143e-07,368.3352314467678,1
1e-06,1000.0,1.0,1000.0,1,0,2337.083186279047,2283.0831426863483,0.0005478095289403,2867.188836463773,1,1,-1283.0831426863483,-0.0005468095289403,-2866.188836463773,0
1e-05,1000.0,1.0,1000.0,0,0,4296.670467788243,1283.397067996099,0.0004923803306048,763.4707820281517,2,1,-283.39706799609894,-0.0004823803306047,-762.4707820281517,0
1e-06,1.0,1000.0,1000.0,0,0,1410.0536924032738,0.7891232056187637,3.229632954936777e-07,425.75743314027847,0,1,0.2108767943812363,6.770367045063222e-07,574.2425668597216,1
1e-06,1000.0,1.0,1000.0,1,0,5082.269718857597,1061.6483238336536,0.0005677910509329,1635.6473609043342,1,1,-61.64832383365365,-0.0005667910509329,-1634.6473609043342,0
1e-07,0.1,1.0,1000.0,0,0,6794.75228277349,1295.6604815036465,0.0002983445150942,3172.490975124278,0,1,-1295.5604815036463,-0.0002982445150942,-3171.490975124278,0
1e-07,0.1,1.0,1000.0,0,0,5578.475435711397,1153.4306375182812,0.0003186891993961,2545.0532582940486,0,1,-1153.3306375182813,-0.0003185891993961,-2544.0532582940486,0
1e-05,1000.0,1.0,1000.0,0,0,3319.1641707209465,1977.5411869842555,0.0004055385158151,1769.647302530429,2,1,-977.5411869842555,-0.000395538515815,-1768.647302530429,0
0.0,1000.0,1.0,1000.0,0,1,6215.90633152356,2447.6746218969943,0.0006291890326417,1355.927372927173,4,0,-1447.6746218969945,-0.0006291890326417,-1354.927372927173,0
1e-05,1000.0,1.0,1000.0,0,0,4895.134638908102,1939.9029890991865,0.0003102293981191,920.0430774614492,2,1,-939.9029890991864,-0.000300229398119,-919.0430774614492,0
0.0,1000.0,1.0,1000.0,0,1,2524.363523692549,1696.6308211754956,0.0005612536931283,1948.2324562588108,4,0,-696.6308211754956,-0.0005612536931283,-1947.2324562588108,0
1e-05,1000.0,1.0,1000.0,0,0,2244.671074768119,2228.9666867365368,7.191568976512602e-05,2037.1272651954216,2,1,-1228.9666867365368,-6.191568976512602e-05,-2036.1272651954216,0
1e-05,1000.0,1.0,1000.0,0,1,1219.343115575807,794.7769185630478,8.873603741987708e-06,0.2285099562681651,3,1,205.22308143695216,1.1263962580122929e-06,0.7714900437318348,1
1e-09,1000.0,1.0,1000.0,1,0,8569.051505618645,857.4037538476307,0.0006742017522724,1518.9787460114287,1,1,142.5962461523693,-0.0006742007522724,-1517.9787460114287,0
